steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39
0.0,891.91162109375,918.6676025390624,914.54150390625,817.299560546875,889.7447509765625,904.147705078125,865.4716796875,947.5220947265624,939.939208984375,836.5263061523438,896.676025390625,815.2237548828125,775.4842529296875,773.4002685546875,892.152099609375,936.7999877929688,846.5215454101562,903.8970336914062,913.1880493164062,839.7252197265625,844.35205078125,916.6793823242188,896.863037109375,855.633056640625,840.217041015625,873.0482177734375,939.5729370117188,870.18310546875,938.30322265625,836.6927490234375,882.2922973632812,932.6849975585938,877.004638671875,755.9052734375,849.437744140625,880.2781982421875,856.269775390625,808.636474609375,941.9800415039062,908.8142700195312
2631578.947368421,895.6980102375934,920.8606258559756,917.1050130272506,825.1657995844151,893.7663925494844,907.2836069794904,870.899312291284,948.4671501963091,940.3605210800912,841.3139275578251,898.9261114813614,823.5190895057781,785.6431190341793,783.3314753721295,895.274694477422,938.037285787412,853.0913783070783,906.3931597334196,915.7419579925628,846.8364568014224,849.4841980280308,919.3219930196072,900.6008564468236,861.531190641699,846.7573492568285,877.9229665037008,940.8200846334244,875.1439986375891,937.9797907988452,842.9969915318356,886.6902286141203,934.0622495505288,880.7016059361666,766.9811931374661,855.3358227678283,884.9482713026354,862.2966605629617,816.2227260519924,943.2617285775016,910.1660811787168
5263157.894736842,958.9724583397942,958.6718595830356,960.2906905769312,957.0277010532628,961.396142648858,960.2247725150592,961.9837528252536,964.8821362184356,949.4175950278866,926.3564517207424,939.3608798386316,962.5314384276188,955.8585178062856,949.026651264558,948.4107599440044,960.0254588143648,963.252217413316,949.4975310587156,958.6611844060164,965.867179363388,938.0160486397652,963.8489359154926,963.0714115607772,960.7564081524878,956.683541557135,960.1509346212376,962.661473594544,958.5257010562268,935.8568256855672,949.6931432161964,961.0460441654078,958.0097754582804,944.6598182233088,952.7671878110008,955.145711616796,962.6787348704984,963.3286479628978,944.6194523685195,963.205085651366,936.477670722721
7894736.842105264,962.5125230433538,969.364680383344,964.8012804276724,965.6580165517296,967.4888412460396,966.6376580676874,968.7659734191986,969.666238819463,965.951130636511,967.481012629505,963.4712919308868,970.0445181745572,964.6376639289208,951.3941552795862,957.7478496329936,971.057541077322,970.5893867012536,961.658083590279,963.544735726227,971.2973362795204,963.9143603417682,968.7886396905722,966.7749988669505,968.9968263255922,966.5186010338264,969.4713982096008,971.7021174483682,965.7296174569803,962.8397968715248,964.9689473840008,970.3586148253108,966.7524113594,964.8342432315328,965.2595040471268,968.8189188648128,964.3185697899632,969.7640869424284,963.0346833272654,955.513710750107,966.9328246895956
10526315.789473685,968.8689074575736,971.5753377428346,966.8209211681028,969.9096277248826,902.6302090219511,968.7258139270824,970.5240087555386,968.0679367341494,969.30848393678,964.6889329253802,967.7528240740136,969.4393056674016,963.3796037795472,950.3551123802682,960.7417521932448,971.4262407948768,973.0287961563575,962.2488379511476,971.194495187902,971.157889006871,971.1083952363508,971.3691579767212,972.8711350518912,968.3654670272838,971.8224730861484,971.961185454662,973.1332403517166,968.3636019619548,970.7980734846268,970.7020608348528,970.9034641786296,970.734267112621,970.1434557748304,968.3431016058142,971.5147830548378,971.4371947291156,971.8563057121478,969.7082008826766,971.356108060504,970.3175631487468
13157894.736842103,969.2225632487572,974.6360653377966,969.5014578054486,970.310548247558,756.2279492771856,970.1668209466576,968.2246961159389,973.4943407389266,972.3355875832552,973.2647981224296,971.4754551038188,973.8680058512992,970.8282148928854,967.864177947064,971.2618331271856,972.539154658192,971.7104132036752,967.9458096705976,972.6953360956792,975.1933114290898,975.2076302368886,971.6101306214556,971.3047502828437,973.8312555234518,972.7143595841122,972.9286369686312,971.226799339964,969.0255981885164,973.7757835701892,973.3495516004324,973.0816912916888,973.4145669271742,971.9134236679844,970.8422981979444,973.7841266350732,973.0626649237406,973.089564342578,972.0103258254456,973.811477386225,972.7711121469654
15789473.684210528,970.8875770955204,976.4404912919548,971.8876306947908,970.4755400739548,965.4637616076958,972.1923956246918,971.8964075814324,972.9698719803316,972.66409356178,973.8040781991964,971.4231747306284,973.8151167991088,970.6730340042272,965.982184009869,973.3569629539082,974.170426846211,972.7916690074836,969.5014133489692,973.1959945518224,975.4023979753669,975.9573284288524,973.2871495465492,975.5032756394628,975.8604712981596,974.8697858309152,974.0578999945332,975.4411199858974,970.2637885822154,975.2530365828992,974.0326371589196,974.3538698248586,972.120116289963,971.5667097050068,973.5455103647016,975.5110899054772,973.0590518930942,975.4319575783948,973.9877708493176,973.3568935991984,973.8386396800382
18421052.63157895,972.7421576222224,977.303276296963,973.739081174548,974.3747210347422,972.8424588709328,973.6159143264604,972.4327871948068,971.919625464734,961.4961708155034,969.3981874302814,972.3171861881694,975.3830893118956,972.3498344178676,973.4517116549932,973.6928129331556,974.4912741245324,975.1686479127308,971.7009369709484,973.7653024000144,976.485716305281,976.1412617377628,976.3003744695984,975.920792080524,975.442291407704,977.2980713616448,974.754304682449,977.354551863142,970.5509509401307,974.7241637013296,974.889936981439,975.61815329024,971.9619726953084,972.3399739717844,971.9365970025102,975.5395415843028,974.0485239332731,974.4972190170076,974.567901878806,974.7782795569572,974.8299350951517
21052631.57894737,973.863092633826,977.5890874149396,974.026813038168,974.9884073674845,972.8125736495464,973.5872415941508,974.252228676117,974.0766504042036,958.2253844678568,969.2466691881006,972.4408034749968,975.14187175085,973.0075482648496,974.9198186549454,975.32470703125,975.52042373858,975.5052125566224,974.6729355439584,976.2632760182644,977.3317776875484,975.6338242123992,977.1519376207916,976.3963009274236,976.1172194071424,977.0549839249608,973.0747332942784,977.3126289415228,973.1326708186036,976.9896408804896,977.2767965654916,974.3837493000927,975.7825074235489,973.897263390866,969.1295193212516,976.6016955560594,973.923209971008,974.6537204502032,975.414794781862,976.5702453557803,975.9223221728676
23684210.52631579,974.213013858016,976.9237719212872,974.0569940133438,976.4876102436942,973.6689893109648,975.0446713573384,974.7792442688652,975.5271508342012,974.2091824470134,976.2604005848602,973.627617234008,974.5370155011518,972.1471252144208,975.8664322619292,975.3093200169112,975.9155272557464,977.0360025618216,974.872030031648,975.2839125625976,977.4438745445492,976.189993599115,977.349860963564,975.5722112900004,975.9593839008062,967.3180709193948,973.820278798444,977.5936828939208,975.8146464076729,977.3167807464783,976.8634997837432,972.8132712530628,975.7835408145372,974.1536682996064,971.6905715536544,977.7674353596576,976.2611300786776,976.1086215119284,976.4640937335272,976.3460628921964,976.5629148423836
