steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
26315789.47368421,624.8104942353478,619.8612471868457,628.9740023520515,951.46154387836,661.6290851233739,585.414473483437,594.9907936191295,610.0200299820411,655.3974069928198,954.7541430518238,948.3290191555288,492.8522132387452,621.1482183609643,472.5477545730295,923.9888567726368,617.6443802101791,959.413396021666,623.80044641257,608.487986023076,940.253434152154,670.2568925450713,597.4809174524449,610.1749937474892,650.8994664062753,961.6351642344468,469.97628485661136,950.0423476306356,611.0752895756772,667.7004711753443,582.3028974400993,603.2481502575228,667.6628887091978,632.9557023246533,944.1124012542894,687.7947935067385,641.934279349372,629.9094452474916,609.7500348130752,608.901097247475
28947368.42105263,630.9450457010242,616.8911674610465,632.1756200050713,958.5415035126282,673.1575784128459,589.2906210574417,600.192684281896,609.885668316046,650.3880490728362,977.1633745415388,968.9100170346838,497.07515476945366,624.2500295480532,483.9116234290633,935.9232889159564,621.9854626510282,955.2244762568592,625.6733066104456,608.8964612966099,945.8294808659856,671.5423768431856,604.7350504655917,611.7449902405039,642.8932206029707,946.6508991632436,463.4867750944524,940.3070662015032,611.8621008019699,673.8167346124834,580.8667811132204,595.5979704764411,673.6082361068092,636.6018374884228,935.6663672534382,690.8767900836765,637.3191209063966,628.1943462984714,607.5427861094805,611.8613873716866
31578947.36842105,638.0652235881773,619.7360369188303,623.8526913016786,938.0268869373606,677.8625888137606,587.0099152012875,600.7793766771988,608.690628125727,648.7684245651118,973.0628915823728,972.8767867682714,503.7860296994365,626.3420621391149,485.0497143394069,929.4013996599784,620.3410166795894,953.8534611625354,629.9871451042366,611.4954775443038,950.1332741734724,668.3254034723932,597.9192017848471,611.1863379650168,649.2401162567562,952.0714108686368,470.2829328204126,937.5768855086984,619.1233971931267,674.4613755984319,581.4531096883758,599.6620898999666,674.7815517731981,639.417086984312,933.5075849284756,687.0484298114301,643.4146071246456,621.1500143965195,614.1677785329211,608.6584486816068
34210526.31578948,640.0022311435182,621.1415773560796,622.6463991598409,950.2729269276036,673.9764835827899,589.1767340948047,604.7565120580784,610.8963791590978,648.813169046122,979.9468136388508,974.9636273370884,518.4476992060273,625.1640332610323,476.8874420181866,945.0329541578848,616.7583307572679,962.300242165119,621.7010244940126,610.4779510973564,938.2711488348624,667.0247896833763,597.6097925561287,609.6316813022477,635.029255925123,944.2570448238764,477.15444232222114,954.8284041756078,635.0818390357528,668.756708478003,582.3175897069915,608.9654064442642,672.6805010660863,634.821055200952,947.357382721518,686.2636697325349,651.4913199707412,624.6033702781656,617.9319723477985,608.9562952855288
36842105.2631579,642.6309038199216,625.8888750419723,626.2802909893343,951.3094273617392,675.7376455058682,588.5920283404744,598.544407577726,611.3998323741712,648.2647932427742,983.1097732396008,976.6693242619904,507.5387244343427,626.4062936629615,470.8960232985647,945.4484429663238,628.4617006983453,954.923401328005,611.0857969532383,613.5881355581521,934.9570701630822,674.4887438322369,602.8529071068169,610.9959060056058,652.1004135417146,942.7740116806242,482.4607456714493,960.1767437794864,629.7837929765274,673.5346130307692,586.1604428912134,608.5801195001999,675.2374589925328,626.487678670487,947.779143019066,695.6408252557559,645.551355388356,622.8275532233748,612.9779723635011,613.2672399272549
39473684.21052632,649.7991083731612,623.4590278926648,616.6413887531143,952.2129197582974,679.1657422506909,589.4860401840422,601.7220407575782,613.4732246742354,645.4659289626863,979.4598981719928,978.4467414924644,503.5377095346636,631.0282074592781,470.3315609987423,959.8855218147636,635.1011268293428,961.5142970864464,605.0076228456154,614.5744522179263,902.3542582863256,682.4899392722386,596.3437758707273,611.7600227181601,661.1635874539531,955.1842886536406,485.9083600348053,947.6413881006004,620.8955776182898,674.079917308036,590.3587694537937,599.7071985154931,668.3872781684854,641.5023668400138,962.4346106442058,697.401914353516,651.0405440158792,627.8745907389887,611.6730505105861,612.7158987066422
42105263.15789474,640.5223691311569,625.8479957897578,614.2512205340525,961.5099665676128,675.7542949898422,589.2678956008024,611.0304606429758,616.8530173684752,631.2293838120563,981.5030459670808,968.4079045430444,510.1757945644558,635.8409607271739,490.52207633993305,964.6609809854356,633.6221458878874,963.7813909218912,616.807947555077,621.4344872556564,929.6169630985842,677.7432602647269,613.3478394822731,613.9233618654373,649.9245103323559,953.1757539870666,469.5777505890484,939.985801252962,626.7347985264997,668.6063570144104,588.9860243017984,588.133586555967,672.5300161937597,654.5512554982363,952.2879541032532,710.5214234666481,637.3738567743275,634.6111669566823,601.6218592678081,615.2264296090503
44736842.10526316,637.5422783399883,626.6882920621835,615.4839933876185,966.8495902169774,688.6935391227954,590.434110755075,605.9684148164997,624.9874945452999,658.3386865520741,984.0055681424128,978.5698756379104,495.1501349795228,629.0705609440473,478.2628568902901,930.7377695548568,620.1653857217931,963.8937122709532,625.1490709167438,616.3868470918438,912.8338535076364,705.648960998514,607.5260959979239,616.7151627078281,645.8365649780739,958.1332709954386,467.1987544664716,956.006892777546,625.5644836055935,673.8642166407154,588.4538694207358,595.6433546430846,681.7598011090815,634.5221248452353,962.0935520531398,708.7006426121719,641.5106767274006,624.6651304540871,611.0728875923685,620.6919293205493
47368421.05263158,641.4764787404491,616.9763340514122,616.3993819598676,946.968045216188,687.777173568007,589.3004662257482,602.7638379252849,618.2588879698861,648.6651226371279,984.1910991827208,976.466210098478,513.0101396819562,646.6973116232748,477.7593213025883,935.3271466569556,622.0452779046057,965.218978295366,630.1135692543601,617.3032529677711,957.0719076986128,685.6827731938243,609.5687473592996,620.1506975390574,657.3350842071702,962.8576054295676,474.0591118514042,957.2881658717866,614.7240097119868,677.5169188797969,590.7479709191996,600.2271666592839,684.331677476455,654.1711460441103,901.961591319034,711.2458680858242,654.3245304350708,634.3191806285995,619.9188525234233,605.7056692762718
50000000.0,641.4428840436434,615.1952444879632,618.6646594499286,969.2178692064788,689.2632039722644,590.1423317256726,602.203667239139,620.9778759103073,655.2292523635061,983.5065554568642,979.6446794208728,510.933562730488,633.2342298909238,488.31268676958587,967.9670027180722,633.9974345157021,968.9015644976968,616.7384118029946,620.0976949992933,942.678246498108,721.4908441744352,591.1332166571366,622.7059926986694,646.6473024267899,964.7207861950524,486.0256386305156,957.3914831563046,633.0797096051668,689.0507191607827,590.0480547955161,595.0892516688297,720.0543095940038,651.1539942590814,946.233470766168,710.8604357368067,671.4731411682932,635.8913842251426,628.6602768647043,611.7621775677329
